Open,High,Low,Close,Volume,Returns
7.67642879486084,7.846428871154785,7.6653571128845215,7.819643020629883,899620400,0.03910595338927081
7.857500076293945,7.86035680770874,7.794642925262451,7.824285984039307,429889600,0.0005937564409492779
7.796785831451416,8.035714149475098,7.78178596496582,7.965000152587891,920259200,0.01798428237868932
7.993928909301758,8.052857398986816,7.971428871154785,8.029999732971191,596218000,0.008160650237047706
7.996786117553711,8.053570747375488,7.975714206695557,8.053570747375488,405700400,0.002935369263776577
8.120356559753418,8.133213996887207,8.0625,8.092857360839844,416323600,0.004878160842773704
8.049285888671875,8.053570747375488,7.8660712242126465,7.994286060333252,493502800,-0.012180036804252059
8.006428718566895,8.03499984741211,7.946785926818848,8.016071319580078,446908000,0.0027251037906839137
8.032142639160156,8.087499618530273,7.973928928375244,8.00428581237793,450956800,-0.0014702348235551277
8.003570556640625,8.035714149475098,7.950356960296631,8.023214340209961,342109600,0.0023647990933506335
8.028214454650879,8.044285774230957,7.901071071624756,7.9375,559445600,-0.0106832918298575
7.873929023742676,8.071429252624512,7.862500190734863,8.026785850524902,456419600,0.011248611089751392
8.058570861816406,8.170714378356934,8.003570556640625,8.15571403503418,602431200,0.016062242958786
8.130000114440918,8.221428871154785,8.125356674194336,8.19178581237793,597780400,0.004422884028154828
8.247142791748047,8.248929023742676,8.08035659790039,8.094642639160156,542284400,-0.01185860756649526
8.176786422729492,8.283928871154785,8.162500381469727,8.246429443359375,640875200,0.018751513929090136
8.321429252624512,8.352499961853027,8.272143363952637,8.299642562866211,540744400,0.006452867859032763
8.449999809265137,8.481429100036621,8.366070747375488,8.423213958740234,527310000,0.014888761165077202
8.410357475280762,8.450357437133789,8.373571395874023,8.39285659790039,430659600,-0.003604011602761692
8.478928565979004,8.526070594787598,8.3125,8.427499771118164,603145200,0.0041276975024737705
8.392143249511719,8.518214225769043,8.384642601013184,8.517499923706055,684507600,0.010679342038825146
8.507143020629883,8.579999923706055,8.464285850524902,8.555000305175781,447017200,0.004402745148885057
8.555356979370117,8.640000343322754,8.523571014404297,8.592857360839844,628502000,0.004425137850802674
8.587142944335938,8.626428604125977,8.501428604125977,8.569643020629883,572989200,-0.0027015856583114672
8.6225004196167,8.63892936706543,8.587857246398926,8.635356903076172,334182800,0.007668217017686052
8.649999618530273,8.681071281433105,8.63607120513916,8.653214454650879,333026400,0.0020679575581115106
8.637857437133789,8.671428680419922,8.61107063293457,8.65821361541748,306210800,0.0005777229713652687
8.760000228881836,8.778928756713867,8.71678638458252,8.774642944335938,404076400,0.013447269158517239
8.777856826782227,8.893928527832031,8.768214225769043,8.890000343322754,376784800,0.013146677274347596
8.8774995803833,8.96928596496582,8.733928680419922,8.835714340209961,750545600,-0.006106411812859758
8.822500228881836,8.853214263916016,8.634642601013184,8.823928833007812,566924400,-0.0013338488262929493
8.876428604125977,8.901785850524902,8.677143096923828,8.735357284545898,738326400,-0.01003765444374316
9.242856979370117,9.29464340209961,9.133213996887207,9.257857322692871,982391200,0.059814386650371976
9.222857475280762,9.526785850524902,9.149999618530273,9.516785621643066,793424800,0.027968490972042792
9.571070671081543,9.72071361541748,9.535714149475098,9.672499656677246,796955600,0.01636204084287196
9.710000038146973,9.730713844299316,9.578213691711426,9.625,479068800,-0.004910794351329351
9.545356750488281,9.565713882446289,9.304286003112793,9.35857105255127,709343600,-0.027680929605062854
9.401785850524902,9.428570747375488,9.157500267028809,9.342857360839844,758402400,-0.0016790695527328925
9.393570899963379,9.64285659790039,9.357500076293945,9.59428596496582,558840800,0.026911317856550765
9.618213653564453,9.663213729858398,9.321429252624512,9.3246431350708,542463600,-0.02810452292954768
9.422857284545898,9.567143440246582,9.388570785522461,9.512499809265137,454342000,0.02014625884049015
9.38892936706543,9.403214454650879,9.16964340209961,9.238571166992188,723819600,-0.028796704101496373
9.036786079406738,9.21928596496582,8.883213996887207,9.142499923706055,883103200,-0.010398928746620295
9.065357208251953,9.223214149475098,7.1160712242126465,8.79464340209961,1285860800,-0.038048293629674546
8.70392894744873,8.806071281433105,8.043213844299316,8.42357063293457,1676018400,-0.04219304321951811
8.9375,9.094642639160156,8.876070976257324,9.071070671081543,984306400,0.07686764513083921
8.994285583496094,9.28178596496582,8.946429252624512,9.161429405212402,848906800,0.00996119834221143
9.258570671081543,9.397500038146973,9.239286422729492,9.360357284545898,654379600,0.021713629012991786
9.400713920593262,9.464285850524902,9.157142639160156,9.227143287658691,599712400,-0.014231721379604378
9.1128568649292,9.15999984741211,8.910714149475098,9.0649995803833,759362800,-0.017572470939327234
9.096428871154785,9.149286270141602,8.846785545349121,9.079285621643066,762834800,0.0015759560861625665
9.177857398986816,9.233928680419922,8.937856674194336,9.012857437133789,782678400,-0.007316454980877185
8.910714149475098,9.032856941223145,8.744643211364746,8.869285583496094,1025726800,-0.01592967098826681
8.638570785522461,8.708929061889648,8.436071395874023,8.491429328918457,1282915200,-0.042602783619996254
8.3149995803833,8.73214340209961,8.262499809265137,8.65428638458252,1223891200,0.019178992058431765
8.831428527832031,8.960714340209961,8.795000076293945,8.812856674194336,754238800,0.018322745812330288
8.548213958740234,8.812856674194336,8.470000267028809,8.757857322692871,1048006400,-0.006240808574875967
8.931428909301758,9.004643440246582,8.70535659790039,8.71821403503418,850654000,-0.004526596654637172
8.949999809265137,9.067500114440918,8.896785736083984,9.048213958740234,666282400,0.03785178046558024
9.26392936706543,9.264286041259766,9.048213958740234,9.174285888671875,815614800,0.01393334977560512
9.274642944335938,9.497857093811035,9.248571395874023,9.315357208251953,876472800,0.015376817475708737
9.447856903076172,9.45714282989502,9.297499656677246,9.426786422729492,688548000,0.01196188315557345
9.47071361541748,9.483928680419922,9.3003568649292,9.397143363952637,650106800,-0.003144556102955831
9.221785545349121,9.353570938110352,9.093929290771484,9.14142894744873,758304400,-0.027211930966683395
9.224642753601074,9.255356788635254,8.948213577270508,8.962142944335938,886942000,-0.019612470232329482
9.044285774230957,9.064286231994629,8.773214340209961,8.904643058776855,1000770400,-0.0064158634733026965
8.981071472167969,8.996429443359375,8.660357475280762,8.685713768005371,854630000,-0.024585970411884928
8.744285583496094,8.963570594787598,8.649999618530273,8.946785926818848,776356000,0.03005765165496932
8.865357398986816,9.066429138183594,8.834643363952637,9.053929328918457,545759200,0.011975630463945341
9.14142894744873,9.255356788635254,9.071785926818848,9.081428527832031,602960400,0.003037266794842397
9.130000114440918,9.280357360839844,9.125,9.274642944335938,585074000,0.021275773509834783
9.324999809265137,9.5625,9.30821418762207,9.54464340209961,783678000,0.029111682183793564
9.664285659790039,9.746429443359375,9.625,9.709643363952637,872855200,0.017287179300667255
9.723214149475098,9.821429252624512,9.693571090698242,9.788213729858398,784621600,0.008091992976534623
9.917499542236328,9.964642524719238,9.59749984741211,9.64892864227295,776490400,-0.014229878037968047
9.720000267028809,9.856071472167969,9.696429252624512,9.780357360839844,717262000,0.013621068559994454
9.806428909301758,9.809286117553711,9.567856788635254,9.677499771118164,768457200,-0.010516751681642789
9.678570747375488,9.757143020629883,9.574999809265137,9.60714340209961,714277200,-0.007270097719715651
9.645000457763672,9.65250015258789,9.493213653564453,9.524999618530273,549942400,-0.008550281819607708
9.53321361541748,9.633929252624512,9.447142601013184,9.58214282989502,584948000,0.005999287522655328
9.432856559753418,9.442500114440918,9.08214282989502,9.14892864227295,1133344800,-0.045210575057439084
9.168213844299316,9.213213920593262,8.928929328918457,8.983214378356934,739452000,-0.018112969331767093
9.08214282989502,9.100000381469727,8.686429023742676,8.874285697937012,1022896000,-0.012125802171922051
8.946070671081543,8.961786270141602,8.685713768005371,8.819286346435547,693842800,-0.006197608841267077
8.964285850524902,9.028571128845215,8.791428565979004,8.879643440246582,615235600,0.006843761665072723
8.946070671081543,9.241786003112793,8.91964340209961,9.238213539123535,654556000,0.04038113706815638
9.374285697937012,9.389286041259766,9.103214263916016,9.217499732971191,738144400,-0.002242187416930941
9.174642562866211,9.282142639160156,9.1128568649292,9.272143363952637,433322400,0.005928248718682694
9.233214378356934,9.351785659790039,9.102143287658691,9.188928604125977,562878400,-0.008974705907824343
9.15428638458252,9.157142639160156,8.801071166992188,8.992856979370117,1190924000,-0.021337811316525013
8.906429290771484,9.135713577270508,8.89285659790039,9.026070594787598,812047600,0.003693332996807852
8.865357398986816,9.177499771118164,8.83214282989502,8.98035717010498,824866000,-0.005064598620469041
9.042142868041992,9.106071472167969,8.871786117553711,8.925000190734863,1039858400,-0.006164229141619959
8.924285888671875,8.924285888671875,8.557143211364746,8.770713806152344,1024478000,-0.01728698949975216
8.675000190734863,9.032142639160156,8.571785926818848,8.996070861816406,1074950800,0.025694266241589325
9.467499732971191,9.469642639160156,9.071429252624512,9.079999923706055,1185671200,0.00932952431998757
9.20285701751709,9.285714149475098,9.118213653564453,9.250714302062988,645318800,0.01880114314882686
9.181785583496094,9.299285888671875,9.152856826782227,9.283571243286133,533388800,0.0035518274751840107
9.285714149475098,9.289285659790039,9.20392894744873,9.260000228881836,420551600,-0.0025390029102586587
9.31678581237793,9.45714282989502,9.296428680419922,9.431428909301758,584771600,0.018512816002448584
9.416786193847656,9.499643325805664,9.29464340209961,9.319999694824219,519985200,-0.011814669394119237
9.311071395874023,9.380356788635254,9.146429061889648,9.21821403503418,643806800,-0.010921208489584444
9.13892936706543,9.274999618530273,9.103570938110352,9.1875,448210000,-0.003331885646986499
9.30142879486084,9.378213882446289,9.272143363952637,9.351785659790039,428055600,0.01788143235809958
9.321785926818848,9.402142524719238,9.265000343322754,9.354642868041992,417653600,0.0003055254211223879
9.3871431350708,9.438570976257324,9.296786308288574,9.392143249511719,420375200,0.0040087453897186265
9.34749984741211,9.399286270141602,9.305356979370117,9.346428871154785,289097200,-0.004867299948742798
9.277856826782227,9.338929176330566,9.201070785522461,9.288928985595703,444897600,-0.006152070095621243
9.338570594787598,9.362500190734863,9.270357131958008,9.348214149475098,303128000,0.006382346551613072
9.280357360839844,9.301786422729492,9.198213577270508,9.264642715454102,451920000,-0.00893982879346944
9.121429443359375,9.131786346435547,8.921786308288574,8.935357093811035,620054400,-0.035542182440969294
8.810357093811035,9.039285659790039,8.789999961853027,8.992500305175781,534920400,0.006395179371658788
8.987500190734863,8.99571418762207,8.896071434020996,8.896429061889648,354869200,-0.010683485129362458
8.842143058776855,8.928929328918457,8.807856559753418,8.84428596496582,318430000,-0.00586112658922866
8.931428909301758,9.093929290771484,8.899999618530273,8.998929023742676,422640400,0.017485081259180246
9.012857437133789,9.095356941223145,8.984999656677246,9.038213729858398,339696000,0.004365486827607512
9.029999732971191,9.052857398986816,8.881428718566895,8.924285888671875,426706000,-0.01260512802548075
8.90678596496582,9.068571090698242,8.89285659790039,8.915714263916016,384230000,-0.0009604829857299269
8.992500305175781,9.0,8.758929252624512,8.778571128845215,414041600,-0.015382181506853665
8.666786193847656,8.678570747375488,8.523214340209961,8.568928718566895,602565600,-0.023881154142439298
8.501428604125977,8.713929176330566,8.471428871154785,8.674642562866211,596867600,0.012336879879775164
8.766071319580078,8.776785850524902,8.581428527832031,8.581428527832031,466505200,-0.010745576472880103
8.633929252624512,8.664643287658691,8.412857055664062,8.62928581237793,548391200,0.005576843574549795
8.598570823669434,8.776785850524902,8.59571361541748,8.660714149475098,383289200,0.003642055412290013
8.637499809265137,8.734286308288574,8.583929061889648,8.682143211364746,420786800,0.0024742834736033448
8.838213920593262,8.980713844299316,8.795714378356934,8.940357208251953,697037600,0.02974081290771724
8.973570823669434,9.006071090698242,8.8774995803833,9.006071090698242,415427600,0.0073502524469195585
9.110357284545898,9.242142677307129,9.089285850524902,9.241786003112793,520788800,0.026172890491393597
9.165714263916016,9.268928527832031,9.151785850524902,9.207500457763672,342557600,-0.0037098397796241356
9.277856826782227,9.442500114440918,9.253570556640625,9.390000343322754,526551200,0.0198207848477705
9.465714454650879,9.518570899963379,9.390000343322754,9.395357131958008,438575200,0.0005704780020656663
9.399642944335938,9.446429252624512,9.335714340209961,9.407500267028809,387542400,0.001292461255091304
9.493571281433105,9.581428527832031,9.491429328918457,9.537142753601074,388780000,0.013780758213383537
9.507499694824219,9.613213539123535,9.482856750488281,9.57357120513916,408150400,0.0038196399570857853
9.577500343322754,9.656429290771484,9.565713882446289,9.650713920593262,429368800,0.008057882873706568
9.651429176330566,9.881071090698242,9.625,9.8774995803833,652103200,0.023499366125246945
9.917499542236328,9.927143096923828,9.774286270141602,9.834643363952637,634477200,-0.004338771779426542
9.859999656677246,10.135000228881836,9.851785659790039,10.115357398986816,658677600,0.028543387354857508
10.137857437133789,10.262499809265137,10.099642753601074,10.134642601013184,668074400,0.0019065270030200754
10.096785545349121,10.28499984741211,10.086071014404297,10.276785850524902,585289600,0.014025482210641371
10.22607135772705,10.455714225769043,10.214285850524902,10.318571090698242,786116800,0.004065983351322355
10.432143211364746,10.483214378356934,10.376786231994629,10.4399995803833,649488000,0.011767955913442485
10.499285697937012,10.526070594787598,10.393214225769043,10.398571014404297,482834800,-0.003968253605761474
10.420356750488281,10.420356750488281,9.821429252624512,10.244999885559082,1035042400,-0.014768483922693365
10.258213996887207,10.350357055664062,10.214285850524902,10.263214111328125,469644000,0.0017778649070281372
10.321429252624512,10.35714340209961,10.04464340209961,10.133929252624512,673391600,-0.012596917232868932
10.219642639160156,10.234999656677246,10.048213958740234,10.09000015258789,448142800,-0.004334853632932623
10.057143211364746,10.103570938110352,9.920356750488281,9.95142936706543,435302000,-0.013733477049246656
10.071429252624512,10.337499618530273,10.0649995803833,10.319286346435547,501967200,0.036965240449532866
10.342499732971191,10.428214073181152,10.187856674194336,10.328213691711426,670868800,0.0008651126614935833
10.369285583496094,10.374285697937012,10.246786117553711,10.329285621643066,408399600,0.00010378657564968918
10.418213844299316,10.51785659790039,10.35714340209961,10.5024995803833,658403200,0.016769209903277016
10.526429176330566,10.615714073181152,10.521429061889648,10.54857063293457,427753200,0.004386675019470765
10.5503568649292,10.696429252624512,10.446070671081543,10.662142753601074,558544000,0.010766588632578511
10.721428871154785,10.784285545349121,10.70714282989502,10.71928596496582,630092400,0.0053594490981137
10.774642944335938,10.802499771118164,10.728570938110352,10.796786308288574,435296400,0.007229991211732845
10.979999542236328,11.25,10.889642715454102,11.240714073181152,922194000,0.0411166575142623
11.373929023742676,11.39285659790039,11.224642753601074,11.35714340209961,1093010800,0.010357823191699422
10.835714340209961,11.206070899963379,10.71500015258789,11.053214073181152,1232784000,-0.02676107170243791
11.035714149475098,11.223214149475098,10.959643363952637,11.090356826782227,721624400,0.003360357752519638
11.15571403503418,11.240714073181152,10.95714282989502,11.054286003112793,551460000,-0.003252449333490004
11.038213729858398,11.072856903076172,10.939286231994629,10.981071472167969,372778000,-0.0066231804500270774
11.038928985595703,11.128570556640625,11.015713691711426,11.029999732971191,392462000,0.0044556909521291654
10.959643363952637,11.062143325805664,10.916070938110352,11.001786231994629,392929600,-0.00255788772979082
10.987500190734863,11.067856788635254,10.914285659790039,10.993928909301758,399002800,-0.0007141860900751196
10.998213768005371,11.0,10.746429443359375,10.901429176330566,551051200,-0.00841371030632454
10.865357398986816,10.924285888671875,10.745356559753418,10.749285697937012,430511200,-0.013956287375960996
10.793571472167969,10.914285659790039,10.79285717010498,10.863571166992188,423889200,0.010631912879300431
10.964285850524902,11.078213691711426,10.964285850524902,11.04857063293457,433930000,0.017029341742104576
11.120356559753418,11.174285888671875,11.018928527832031,11.171428680419922,508348400,0.011119813735826156
11.266071319580078,11.4350004196167,11.251070976257324,11.366786003112793,642488000,0.01748722820343218
11.356785774230957,11.413213729858398,11.3125,11.326070785522461,361253200,-0.003581946346063236
11.328571319580078,11.420356750488281,11.312856674194336,11.37928581237793,281758400,0.004698454376913297
11.466071128845215,11.475000381469727,11.23214340209961,11.28857135772705,383544000,-0.007971893504265748
11.308570861816406,11.384642601013184,11.198213577270508,11.358214378356934,384227200,0.006169338742959107
11.25,11.371429443359375,11.223214149475098,11.308929443359375,361284000,-0.0043391446362793795
11.285714149475098,11.303570747375488,10.843929290771484,11.001070976257324,795846800,-0.027222600392367458
11.01642894744873,11.090714454650879,10.938214302062988,10.965714454650879,403606000,-0.0032139163253062097
10.918571472167969,10.985713958740234,10.6899995803833,10.771071434020996,657650000,-0.01775014491165494
10.757143020629883,10.856785774230957,10.634285926818848,10.73214340209961,479449600,-0.0036141280985687585
10.899999618530273,11.059642791748047,10.881786346435547,11.01535701751709,494491200,0.02638928728459522
10.998929023742676,11.014286041259766,10.901429176330566,10.954643249511719,384843200,-0.005511738558162116
10.95285701751709,11.191429138183594,10.923929214477539,11.191429138183594,393075200,0.021615116373819854
11.087499618530273,11.133929252624512,10.94857120513916,11.026070594787598,519447600,-0.014775462664711525
11.14285659790039,11.264286041259766,11.133929252624512,11.242856979370117,413725200,0.019661254906621295
11.204999923706055,11.346428871154785,11.17642879486084,11.25,237585600,0.0006353385658992572
11.26785659790039,11.338570594787598,11.12071418762207,11.31678581237793,445785200,0.005936516655816071
11.197856903076172,11.227143287658691,11.102499961853027,11.112500190734863,501858000,-0.01805155854585716
11.259642601013184,11.348214149475098,11.25,11.300000190734863,461750800,0.01687289059903274
11.340356826782227,11.39285659790039,11.246070861816406,11.362500190734863,462837200,0.005530973357969149
11.321785926818848,11.380356788635254,11.297857284545898,11.337142944335938,342092800,-0.002231660811728986
11.380000114440918,11.511786460876465,11.372142791748047,11.433929443359375,448481600,0.008537115523606698
11.564286231994629,11.571070671081543,11.361429214477539,11.364643096923828,391454000,-0.006059714359684776
11.415356636047363,11.46500015258789,11.325357437133789,11.464642524719238,321935600,0.008799170105260767
11.504643440246582,11.51785659790039,11.393570899963379,11.420000076293945,294151200,-0.0038939241523699986
11.416070938110352,11.466071128845215,11.378570556640625,11.44857120513916,262511200,0.00250185014486326
11.584643363952637,11.609286308288574,11.464285850524902,11.488213539123535,439815600,0.003462644663168035
11.490357398986816,11.519286155700684,11.39285659790039,11.438928604125977,351008000,-0.004290043428398782
11.428570747375488,11.535714149475098,11.399642944335938,11.441429138183594,417312000,0.00021859862441275801
11.467499732971191,11.521785736083984,11.432143211364746,11.473214149475098,322030800,0.002778063029331479
11.486785888671875,11.492500305175781,11.436785697937012,11.450357437133789,386929200,-0.001992180398929788
11.485713958740234,11.54464340209961,11.365357398986816,11.507499694824219,385610400,0.004990434403830513
11.535714149475098,11.585356712341309,11.501786231994629,11.578571319580078,256354000,0.006176113546874529
11.584285736083984,11.632857322692871,11.555356979370117,11.6128568649292,265921600,0.0029611205392103823
11.60714340209961,11.612500190734863,11.541786193847656,11.557143211364746,223157200,-0.004797583765344449
11.530357360839844,11.622857093811035,11.482856750488281,11.59571361541748,249816000,0.0033373648960934865
11.639642715454102,11.666428565979004,11.609286308288574,11.623929023742676,175924000,0.002433261915651297
11.650713920593262,11.658928871154785,11.610713958740234,11.617500305175781,163139200,-0.000553059000426015
11.624285697937012,11.625356674194336,11.537500381469727,11.559286117553711,157494400,-0.005010904763749768
11.533928871154785,11.552857398986816,11.475357055664062,11.520000457763672,193508000,-0.003398623357058428
11.630000114440918,11.795000076293945,11.601428985595703,11.770357131958008,445138400,0.02173234932691459
11.872857093811035,11.875,11.719642639160156,11.831786155700684,309080800,0.005218960058220201
11.76964282989502,11.940713882446289,11.76785659790039,11.928570747375488,255519600,0.008180049098349684
11.954285621643066,11.973214149475098,11.889286041259766,11.918929100036621,300428800,-0.000808281858997062
11.928214073181152,12.012499809265137,11.853570938110352,12.00428581237793,311931200,0.007161441403409796
12.10107135772705,12.258213996887207,12.041786193847656,12.23035717010498,448560000,0.018832553744591918
12.317143440246582,12.319999694824219,12.123929023742676,12.20142936706543,444108000,-0.00236524597255916
12.258929252624512,12.301071166992188,12.214285850524902,12.300713539123535,302590400,0.008137093538081563
12.327142715454102,12.380000114440918,12.280357360839844,12.34571361541748,296780400,0.003658330563574008
12.353214263916016,12.445713996887207,12.30142879486084,12.445713996887207,308840000,0.00810000819594947
11.768570899963379,12.312856674194336,11.64285659790039,12.166070938110352,1880998000,-0.022469024986979225
12.441070556640625,12.449999809265137,12.031429290771484,12.101428985595703,1135612800,-0.0053132973532281635
12.01535701751709,12.08214282989502,11.789999961853027,11.881428718566895,764789200,-0.01817969326520652
11.920356750488281,11.960000038146973,11.665356636047363,11.668571472167969,754401200,-0.017915122115431892
11.673929214477539,12.051786422729492,11.668571472167969,12.051786422729492,574683200,0.03284163374030591
12.011786460876465,12.194286346435547,11.948928833007812,12.192856788635254,546868000,0.011705348979609065
12.248571395874023,12.342857360839844,12.196429252624512,12.280357360839844,506875600,0.007176379885487361
12.277856826782227,12.310357093811035,12.243928909301758,12.257499694824219,285026000,-0.0018613192877037221
12.291786193847656,12.300000190734863,11.911786079406738,12.003570556640625,592057200,-0.020716226351677247
11.992856979370117,12.144286155700684,11.939286231994629,12.118571281433105,377246800,0.009580543076731507
12.189286231994629,12.344642639160156,12.177857398986816,12.322500228881836,426633200,0.016827804426184256
12.301786422729492,12.33035659790039,12.26964282989502,12.29714298248291,258955200,-0.0020578004404895323
12.278571128845215,12.294285774230957,12.091071128845215,12.265713691711426,393797600,-0.0025558205524855993
12.272856712341309,12.382143020629883,12.268214225769043,12.375,321840400,0.008909902108869883
12.424642562866211,12.616070747375488,12.415714263916016,12.567143440246582,485021600,0.015526742646188474
12.631428718566895,12.697142601013184,12.576786041259766,12.685713768005371,381040800,0.009434946638634312
12.685357093811035,12.821429252624512,12.673929214477539,12.791428565979004,482745200,0.008333374054225962
12.76392936706543,12.85714340209961,12.428570747375488,12.662142753601074,928550000,-0.010107222325564713
12.66964340209961,12.778571128845215,12.626428604125977,12.744643211364746,367572800,0.006515521059041074
12.742500305175781,12.838570594787598,12.739643096923828,12.82785701751709,310416400,0.006529316260351692
12.828213691711426,12.856071472167969,12.76964282989502,12.853570938110352,284174800,0.0020045375122397235
12.885713577270508,13.032142639160156,12.875,12.968929290771484,481157600,0.008974809663134131
12.758929252624512,12.866786003112793,12.732856750488281,12.796428680419922,530583200,-0.013301067997518623
12.811071395874023,12.839285850524902,12.482856750488281,12.520000457763672,816057200,-0.021601982049821333
12.219642639160156,12.335714340209961,12.061429023742676,12.09321403503418,872555600,-0.03408837117612418
12.098929405212402,12.308570861816406,12.09321403503418,12.236429214477539,671854400,0.011842606856081739
12.286429405212402,12.326786041259766,12.084643363952637,12.24571418762207,499900800,0.0007587976019627352
12.330714225769043,12.443928718566895,12.314286231994629,12.434286117553711,380018800,0.015399014466812355
12.544285774230957,12.680356979370117,12.539999961853027,12.614643096923828,403074000,0.01450481174914442
12.695357322692871,12.704285621643066,12.417142868041992,12.475357055664062,456136800,-0.011041615699276641
12.498571395874023,12.655357360839844,12.442856788635254,12.575714111328125,602590800,0.008044423515597865
12.756786346435547,12.849642753601074,12.71142864227295,12.841428756713867,500788400,0.021129189406936977
12.85964298248291,12.867500305175781,12.776785850524902,12.85714340209961,453266800,0.0012237458684281055
12.907142639160156,12.916786193847656,12.546786308288574,12.691429138183594,546123200,-0.012888886647165698
12.6753568649292,12.764286041259766,12.58035659790039,12.705714225769043,356316800,0.0011255696604310916
12.667499542236328,12.670000076293945,12.521429061889648,12.588213920593262,453306000,-0.00924783157309439
12.468570709228516,12.491786003112793,12.317856788635254,12.381071090698242,507539200,-0.016455299473116747
12.333213806152344,12.582857131958008,12.321429252624512,12.571070671081543,471080400,0.01534597281539285
12.613571166992188,12.731429100036621,12.546786308288574,12.627142906188965,435957200,0.004460418414193645
12.217857360839844,12.422857284545898,12.146429061889648,12.336786270141602,721081200,-0.022994642430557266
12.214285850524902,12.25,11.652142524719238,11.786070823669434,1162011200,-0.04464010597355084
12.029643058776855,12.128929138183594,11.809286117553711,11.95142936706543,659422400,0.014029997432555286
12.040356636047363,12.078571319580078,11.785714149475098,11.809642791748047,753214000,-0.01186356635367014
11.999643325805664,12.133570671081543,11.973570823669434,12.117856979370117,409402000,0.026098519070994586
12.234286308288574,12.236429214477539,12.112142562866211,12.185713768005371,325922800,0.005599735064605538
12.117142677307129,12.150713920593262,11.998213768005371,12.11392879486084,372996400,-0.005890912466121501
